"
Sam Claflin auditioned for the roles of Jon Snow and Viserys Targaryen.  ",0
"
Nikolaj Coster-Waldau was nominated for the 2018 Emmy Award in the Supporting Actor in a Drama Series category for his role as Jaime Lannister in Game of Thrones (2011), but lost to Peter Dinklage from Game of Thrones (2011).  ",0
"
    Starting off in the series, Carice van Houten (Melisandre) and Liam Cunningham (Davos Seaworth) play enemies. However, they previously starred together in the film Black Butterflies (2011), playing lovers.  ",0
"
    Iwan Rheon (Ramsay Bolton) is also a singer songwriter. He released his first album in 2015.  ",0
"
    Emilia Clarke revealed that the makers have shot different endings and have not confirmed to anyone which would be final.  ",0
"
    Each of the Stark children adopted one of six orphaned Direwolves (similar to conventional wolves except for being much larger and powerful) which appears on the Stark banner as their sygil. They were - Grey Wind/Robb Stark, Lady/Sansa Stark, Nymeria/Arya Stark, Summer/Bran, ShaggyDog/Rickon Stark, and the runt of the litter Ghost went to the bastard Jon Snow.  ",0
"
    Features actors from two different adaptations of ""The Lord of the Rings"": Peter Vaughan, who played Denethor in the BBC Radio adaptation; and Sean Bean, who played the character's son Boromir in the Peter Jackson films.  ",0
"
Star Wars: Episode VII - The Force Awakens (2015) features a total of eight cast members from Game of Thrones (2011). They are Gwendoline Christie (""Brienne of Tarth""), Mark Stanley (""Grenn""), Max von Sydow (""Three-Eyed Raven""), Thomas Brodie-Sangster (""Jojen Reed""), Miltos Yerolemou (""Syrio Forel""), Jessica Henwick (""Nymeria Sand""), Emun Elliott (""Marillion"") and Hannah John-Kamen (""Ornela"").  ",0
"
    Broke Frasier (1993)'s record of most Emmy wins for a TV series of any kind (comedy or drama) in 2016, with the show receiving its 38th award in 2016.  ",0
"
Sam Heughan auditioned to play various characters including Renly Baratheon, Loras Tyrell and a few different members of the Night's Watch. He went on to star in Outlander (2014) alongside ""Game of Thrones"" alumnus Tobias Menzies.  ",0
"
Emilia Clarke and Charles Dance would later star together in Me Before You (2016).  ",0
"
    The show has five Doctor Who (2005) guest stars, each of whom participated in two-parters: Harry Lloyd (Viserys Targaryen), Iain Glen (Jorah Mormont), Thomas Brodie-Sangster (Jojen Reed), and Maisie Williams (Arya Stark), and Rupert Vansittart (Yohn Royce). Both Harry Lloyd and Thomas Brodie-Sangster were in the same episodes; Doctor Who: Human Nature (2007) and Doctor Who: The Family of Blood (2007).  ",0
"
    Direwolves have been extinct for thousands of years, fading out in the controversial Quarternay extinction event  ",0
"
    The terms 'First Men' and 'Andals' are frequently mentioned on the show, and often only indirectly explained. The 'Song of Ice and Fire' books and several bonus features on the DVD give more backstory to these concepts. Westeros used to be populated by the wood nymph-like Children of the Forest, until the First Men invaded the continent from Essos via a land bridge. The Children destroyed the land bridge and waged millennia of war against the First Men before a peace was negotiated. They co-existed for several millennia, and even built the Wall together to keep the White Walkers in the far North. Long after the First Men established kingdoms on Westeros and converted to the Children's forest religion, a second wave of invasion came from Essos. These people, the Andals, succeeded in conquering the entire continent except for the North, and established their religion, the Faith of the Seven, as the dominant one in the South. Through intermarriage, the First Men and Andals slowly mingled; Southern Westerosi are usually of mixed descent, with nobility often having more Andal blood than commoners. The Northerners and Wildlings, though, descend directly from the First Men and still follow their traditions. The phrase 'by the Old Gods and the New' thus refers to the old Gods of the Forest from the North, and the Seven-Faced God of the Andals; rulers of Westeros receive the apt title ""King of the Andals and the First men"". The complex history often causes some misunderstandings, such as Dothraki warriors referring to all Westerosi as Andals, even though the Northerners have no Andal blood; and the Wildlings often consider themselves the only true Northerners, and will refer to other Northerners as Southerners.  ",0
"
    George R R Martin's wife once said that she will leave him if he kills off Arya or Sansa.  ",0
"
    Features two actors from the original cast of the UK teen drama series Skins (2007): Hannah Murray (""Gilly"") and Joe Dempsie (""Gendry"").  ",0
"
Natalie Dormer (Margaery Tyrell) and Gwendoline Christie (Brienne of Tarth) both appear in The Hunger Games: Mockingjay - Part 2 (2015) as Cressida and Commander Lyme, respectively. Dormer also appears in Part 1.  ",0
"
    This is Ron Donachie's (""Ser Rodrick Cassel"") second time playing a master at arms; the first time was when he played master at arms in Titanic (1997).  ",0
"
    The first television series to be presented in Dolby Atmos surround sound.  ",0
"
Troy (2004) contains three Game of Thrones (2011) actors: Sean Bean (Ned Stark), Julian Glover (Pycelle) and James Cosmo (Jeor Mormont). Also, Game of Thrones (2011) producer David Benioff wrote the screenplay for Troy (2004).  ",0
"
    Oona Chaplin (Talisa Maegyr) is the granddaughter of Charlie Chaplin.  ",0
"
Emilia Clarke received her second Prime Time Emmy nomination for her performance in Series 6, but lost out to Maggie Smith.  ",0
"
    To the Dothraki and most men of the east, Jorah Mormont is known as ""Jorah The Andal."" Though technically, isn't actually of the Andals. Jorah is of the Northern Kingdom of Westoros; more specifically, from Bear Island which is one of the farther north of the noble houses. His family like the Starks, have mostly the blood of the first Men since they were never conquered by the Andals and did not all breed with them.  ",0
"
    Tyrion Lannister is supposed to be 7 years younger than his siblings Cersei and Jaime. In reality, however, Peter Dinklage is a year older than Nikolaj Coster-Waldau (Jaime) and 4 years older than Lena Headey (Cersei). Also, Stannis Baratheon is supposed to be a year younger than his brother Robert, but Stephen Dillane (Stannis) is 7 years older than Mark Addy (Robert).  ",0
"
    Population of King's Landing is half a million. Jaime mentions this to Qyburn in season 3 episode 7.  ",0
"
    Each episode is rated on IMDb on a scale of 1-10. If you total up the ratings for all episodes in this series, 100 is the maximum possible score for a season, since there are ten episodes per season, each with the potential for 10.0 stars. Based on this system, Season 4 is the highest rated series and Season 5 is the lowest. The total season scores out of 100, along with their respective ranks, are as follows: Season 1 - 90.9 Rank #2; Season 2 - 89.7 Rank #5; Season 3 - 90.3 Rank #4; Season 4 - 93.2 Rank #1; Season 5 - 88.5 Rank #6; Season 6 - 90.8 Rank #3.  ",0
"
Iwan Rheon (Ramsey Snow/Bolton) and Michelle Fairley (Catelyn Stark) both had roles in the Channel 4 TV show Misfits (2009). Rheon played main cast member Simon, while Fairley played the mother of another character. Ellie Kendrick (Meera Reed) also had a brief role on the channel 4 show for 5 episodes in 2013.  Nathalie Emmanuel (Missandei) also had a brief role in the season 3 premiere of the show.  ",0
"
Tricia Helfer auditioned for the role of Cersei Lannister.  ",0
"
Dominic West and Perdita Weeks were offered major roles.  ",0
"
Finn Jones (Loras Tyrell) and Jessica Henwick (Nymeria Sand) were cast as the lead roles in Iron Fist (2017).  ",0
"
    Danaerys's three dragons are identifiable by the color of their scales, which is easier to differentiate in the early seasons when they were smaller; Drogon is mainly red, Rhaegal is mainly green, and Viserion is mainly yellow/gold. In this sense they resemble the three dragons in the classic Atari 2600 game ""Adventure""; Rhindle the red, Grundle the green, and Yorgle the yellow.  ",0
"
    Sophie Turner got a tattoo of a direwolf as in the sigil of House Stark and their words ""Winter is Coming"" on her wrist.  ",0
"
    During the title sequence, there is a 'sun' in the sky with several rotating bands around it. These bands depict events from this world's history. The sequence opens with a picture of a city in flames on the slopes of an erupting volcano, next to a watching dragon and a boat full of people. This represents the Doom of Valyria, a series of massive volcanic eruptions and earthquakes that destroyed the Valyrian civilization on Essos; the dragon and people represent the Targaryen family and their dragons fleeing the disaster, and invading Westeros almost a century later. The second time the bands are seen, they depict Robert's Rebellion, represented by a dragon (the Mad King Aerys Targaryen) battling a stag (the Baratheons), a lion (the Lannisters) and a direwolf (the Starks). The final picture shows all sorts of animals bowing to the triumphant stag, symbolizing Robert Baratheon winning the rebellion and usurping the throne. The title display also shows the dragon, lion, wolf and stag, representing the four great houses of Westeros.  ",0
"
Jamie Bamber auditioned for the role of Jaime Lannister.  ",0
"
Ian McNeice played Illyrio Mopatis in the pilot but was unable to appear in the series due to scheduling conflicts. He was replaced by Roger Allam.  ",0
"
Jonathan Pryce and Diana Rigg both starred in James Bond films as did Sean Bean as 006  ",0
"
George R.R. Martin stated in a 2017 interview with Metro that he hasn't watched the series beyond the first few seasons, citing a busy schedule of writing and touring.  ",0
"
    Lena Headey and Jerome Flynn don't share any scenes together throughout the series due to the fact that they had dated years before and that it didn't end very well between them and they are not on speaking terms.  ",0
"
    At least 11 series cast members are also in Ripper Street (2012). They are Jerome Flynn (""Bronn"" / ""Sgt. Drake"") Ian McElhinney (""Barristan Selmy"" / ""Theodore Swift""), Kristian Nairn (""Hodor"" / ""Barnaby""), Iain Glen (""Jorah Mormont"" / ""Madoc Faulkner""), Clive Russell (""Brynden Tully"" / ""Chief Insp. Abberline""), Anton Lesser (""Qybern"" / ""Dr. Karl Krabbe""), Francis Magee (""Yoren"" / ""Davies""), Michael McElhatton (""Roose Bolton"" / ""Commissioner Monroe"") Joseph Mawle (""Benjin Stark"" / ""D.I. Shine""), Philip Arditti (""Goatherd"" / ""Marvel"") and Dean-Charles Chapman (""King Tommen"" / ""Harry Ward"")  ",0
"
    Danish cast members Nikolaj Coster-Waldau (Jaimie Lannister) and Birgitte Hjort Sørensen (Karsi) have both starred in Ved verdens ende (2009) and 3 ting (2017).  ",0
"
    The following Game of Thrones (2011) cast members took part in a short promotional video by HBO and the International Rescue Committee to create awareness on the refugee crisis: Lena Headey (""Cersei Lannister""), Deobia Oparei (""Areo Hotah""), Nikolaj Coster-Waldau (""Jaimie Lannister""), Liam Cunningham (""Davos Seaworth""), Maisie Williams (""Arya Stark""), Tom Wlaschiha (""Jaqen H'ghar""), Sophie Turner (""Sansa Stark""), John Bradley (""Samwell Tarly""), Oona Chaplin (""Talisa Maegyr""), Eugene Simon (""Lancel Lannister""), Iwan Rheon (""Ramsay Snow""), Hannah Murray (""Gilly"") and Michiel Huisman (""Daario Naharis""). Their efforts were primarily targeted towards Syrian refugees. In addition, Lena Headey, Liam Cunningham and Maisie Williams attended a Syrian refugee camp in Greece in 2016, while Michiel Huisman and Tom Wlaschiha, respectively, visited camps in Jordan and Lebanon.  ",0
"
    The Frontier from The Last Starfighter (1984) has been considered to be an major influence behind The Wall. In The Last Starfighter (1984)], The Frontier is a wall in space which defends the peaceful worlds of The Star League from The Kodan armada and other hostile species. In the series, The Wall prevents The Wildings, The White Walkers and the undead from entering Westeros.  ",0
"
    Maisie Williams got a tattoo on her neck that reads ""No One"".  ",0
"
Derek Halligan was cast as Alliser Thorne but left the show before production began. He was replaced by Owen Teale.  ",0
"
    Sophie Turner and Maisie Williams have matching tattoos of the date 07.08.09, the day they found out that they have been cast in the show.  ",0
"
    After filming her final scenes as Daenerys Targaryen, Emilia Clarke got a tattoo of 3 dragons on her wrist.  ",0
"
    As of 2018, Game of Thrones has 47 Emmy Awards, more than any other scripted series in history.   ",0
"
    Game of Thrones is the most Emmy winning scripted series in history, while the only show having more wins is Saturday Night Live, which is a live variety series. However, it took Saturday Night Live 39 seasons to gain the title in 2013, while Game of Thrones got that same amount of awards in only 6 seasons (at the 2016 ceremony).   ",0
"
    Maisie Williams, who plays Arya Stark, had never really acted before this show. Arya was her first major role.  ",0
"
    Dr. Victor Frankenstein, the protagonist of the famous novel by Mary Shelley, is considered to be a strong influence behind Qyburn. Qyburn, a former master and a skilled healer, conducts unnatural and repugnant experiments on living humans. Ser Gregor Clegane is experimented on and saved from the brink of death by Qyburn after being poisoned by Oberyn Martell.  ",0
"
Elena Satine screen-tested against Emilia Clarke for the role of Daenerys Targaryen.  ",0
"
    The Red Wedding helped popularize a now YouTube staple called ""reaction videos""  ",0
"
Simon Fisher-Becker was originally set to play the High Septon of the Faith of the Seven, which he confirmed in an interview, but David Verrey was cast.  ",0
"
Ian McShane and Jonathan Pryce have both also starred in the Pirates of the Caribbean franchise, although they have never shared a scene in either the films or this television show.  ",0
"
    The BBC program Merlin (2008) had many ""Game of Thrones"" actors in minor roles, including Joe Dempsie (""Gendry""), John Bradley (""Samwell Tarly""), Tom Hopper (""Dickon Tarly""), Donald Sumpter (""Maester Luwin""), Liam Cunningham (""Davos Seaworth""), Joseph Mawle (""Benjen Stark""), Mackenzie Crook (""Orell""), Charles Dance (""Tywin Lannister""), James Cosmo (""Jeor Mormont""), Julian Glover (""Pycell""), Ralph Ineson (""Dagmer Cleftjaw""), Alexander Siddig (""Doran Martell"") and Clive Russell (""Blackfish"") as well as Alexandra Dowling (""Roslin Frey"").  ",0
"
    Dean Charles Chapman stated in an interview that he found the sex scene between him and Natalie Dormer was disturbing.  ",0
"
    Emilia Clarke dyed her hair blonde for the final season.  ",0
"
    Upon being crowned as king, Tommen Baratheon marries and has sex with Margery Tyrell in Game of Thrones: High Sparrow (2015) (TV Episode). In the medieval age, underage children were wed to adults whom were of nobility. This was centuries before the underage sex laws was established which an adult having sex with an underage male was declared illegal.  ",0
"
    It is established in zombie mythology that zombies can supernaturally reanimate an dead body and can transform any living being into zombies by biting them. In the series, The White Walkers (zombies) don't supernaturally reanimate dead bodies into White Walkers. Only their leader The Night King has that ability.  ",0
"
Rachel Hurd-Wood was considered for the role of Sansa.  ",0
"
    This is the most Emmy-nominated show in television history at 128 nominations.  ",0
"
    In England's Wars Of The Roses, the house of York's emblem was a white rose, whilst that of the house of Lancaster was a red rose. This was the inspiration for the conflict between the Starks and the Lannisters. As well as the similarity of the names, the background color of the Stark's banner is a light gray - almost white - and that of the Lannister's is a deep red.  ",0
"
    Season 1 was the only season of the series to be given the R16 rating in New Zealand, when it was released on DVD. All the other seasons were given the R18 rating when they were released on DVD.  ",0
"
    Maisie Williams', who plays the role of Arya Stark, sword moves are helped by the fact that she has been hitting the classical dance floor since she was very young. She enjoys street and hip-hop styles of dance as well.  ",0
"
Benjamin Gur auditioned for the part of Trystane Martell in Season 5.  ",0
"
    In an interview on BBC Radio 4 Jonathan Pryce (High Sparrow) revealed that he had been offered a role at the beginning of the show but turned it down.  ",0
"
    As of December 2017, this is a TV series with the highest number of IMDb votes. Only two series have over 1 million votes: Game of Thrones and Breaking Bad (2008). Both have a rating of 9.5.  ",0
"
    Emilia Clarke was dissed online for being a terrible actress. In 2016, Emilia Clarke received her first BAFTA nomination for her performance as Daenerys Targaryen in Series 6, but lost out to Maggie Smith.  ",0
"
Lena Headey was nominated for the 2018 Emmy Award in the Supporting Actress in a Drama Series category for her role as Cersei Lannister in Game of Thrones (2011), but lost to Thandie Newton from Westworld (2016).  ",0
"
    Unlike her character of wildling Ygritte, who has never seen a castle, the actress Rose Leslie was actually born in Lickleyhead Castle in Aberdeenshire, Scotland.   ",0
"
Danny Dyer revealed that he auditioned for a role.  ",0
"
    It's most likely Joffrey Baratheon could be suffering from Antisocial Personality Disorder which is an psychiatric condition which a person manipulates, exploits or violates the rights of others. The symptoms of Antisocial Personality Disorder are aggression towards people and animals. Lying. Deceitfulness. Theft and Serious violation of rules. In the series, Joffrey hurts and kills people and delights in it.  ",0
"
    The Maze Runner: The Scorch Trials (2015) contains 3 Game of Thrones (2011) actors/actresses. This includes Thomas Brodie-Sangster (Jojen Reed), Nathalie Emmanuel (Missandei) and Aidan Gillen (Littlefinger).  ",0
"
    The best-selling 1965 science fiction fantasy novel ""Dune"" by Frank Herbert was speculated to be an influence behind George R.R. Martin's ""A Song of Fire and Ice"" fantasy novels which the series is based on.  ",0
"
    Donald Sumpter (Maester Luwin) and Iain Glen (Jorah Mormont) both appeared in the film Rosencrantz & Guildenstern Are Dead (1990) as Claudius and Hamlet respectively.  ",0
"
Jonathan Nolan, brother of acclaimed film director Christopher Nolan, co-writer of The Dark Knight Trilogy and Interstellar (2014) and creator of the HBO series Westworld (2016), was described by his wife Lisa Joy as a ""huge fan"" of ""Game of Thrones"".  ",0
"
    Two actresses who dropped out of the show have appeared in an adaptation of Jane Austen's novel ""Pride and Prejudice."" Jennifer Ehle, who was set to play Catelyn Stark, played Elizabeth Bennet in BBC's Pride and Prejudice (1995) and Tamzin Merchant played Georgiana Darcy in Pride & Prejudice (2005).  ",0
"
    In 2018 ten principal characters from the series appeared on the UK's Royal Mail postage stamps including: Daenerys Targaryen (Emilia Clarke), Jon Snow (Kit Harington), Tyrion Lannister (Peter Dinklage), Jaime Lannister (Nikolaj Coster-Waldau), Arya Stark (Maisie Williams), Cersei Lannister (Lena Headey), Sansa Stark (Sophie Turner), Eddard Stark (Sean Bean), Olenna Tyrell (Diana Rigg), and Tywin Lannister (Charles Dance). Other stamps feature the Night King, Giants, Direwolves, Dragons, and the Iron Throne.  ",0
"
Jeremy Podeswa was nominated for the 2018 Emmy Award in the Outstanding Directing For A Drama Series category for Game of Thrones: The Dragon and the Wolf (2017), but lost to Stephen Daldry for The Crown: Paterfamilias (2017).  ",0
"
Alan Taylor was nominated for the 2018 Emmy Award in the Outstanding Directing For A Drama Series category for Game of Thrones: Beyond the Wall (2017), but lost to Stephen Daldry for The Crown: Paterfamilias (2017).  ",0
"
David Benioff & D.B. Weiss were nominated for the 2018 Emmy Award in the Outstanding Writing for a Drama Series category for Game of Thrones: The Dragon and the Wolf (2017), but lost to Joel Fields & Joseph Weisberg for The Americans: START (2018).  ",0
"
    Shortly before becoming a household name, Mahershala Ali auditioned unsuccessfully for a role in this popular series.  ",0
"
    The first television series in history to have a front cover of Empire Magazine dedicated to it. In all it's 30 years only feature cinematic films were given the spotlight on the front cover of Empire, and they rationalized their decision to dedicate the cover of the 360th issue to Game of Thrones (in the month of the final season premiere in 2019) due to its cinematic nature and it's scale, claiming they don't plan to feature another TV show on the front cover any time soon for ""there has never been a show like Game of Thrones before"".  ",0
"
    Leading to the eighth and final season of the show, HBO launched the ""Bleed for the Throne"" campaign in the U.S., described as ""the largest blood donation promotional effort by an entertainment company in American Red Cross history, with six days of coordinated giving from fans across the entire country"". The partnership included an immersive experience at SXSW from March 7-9, in addition to blood drives in 43 states and 9 colleges and universities across the U.S. from March 7-12. Fans who step up and donate will receive an exclusive Bleed For The Throne t-shirt and as a bonus incentive, people who present for blood donation at any Red Cross blood drive by March 17th will automatically be entered to win a trip to the season 8 world premiere of Game of Thrones.   ",0
"
    Many Game of Thrones actors have also appeared in the Star Wars film series, including: Emilia Clarke, Julian Glover, Keisha Castle-Hughes, Gwendoline Christie, Jessica Henwick, Max von Sydow, Thomas Brodie-Sangster, Mark Stanley, Miltos Yerolemou, Emun Elliott, Kate Dickie, Ian McElhinney, and Spencer Wilding.  ",0
"
Charles Dance (Tywin Lannister) and Lena Headey (Cersei Lannister) have both starred in Century (1993), The Contractor (2007) and Pride and Prejudice and Zombies (2016).  ",0
"
    First tv series in the history to have massive 1.2 million ratings on imdb.  ",0
"
    Grim and Gram, the central protagonists of The Mighty (1998) is an influence behind the relationship between Bran Stark and Hodor.  ",0
"
    The White Walkers are considered to be 'The Borg of Game of Thrones'. In Star Trek: The Next Generation (1987) The Borg are a race of cybernetic aliens linked to a hive mind that assimilates other species into Borg drones. In the series, The Night King can assimilate the living and the dead into Wights by touching them.  ",0
"
Peter Dinklage won the 2018 Emmy Award in the Supporting Actor in a Drama Series category for his role as Tyrion Lannister in Game of Thrones (2011).  ",0
"
    Daenerys Targaryen has a similar character arc to that of Tony Montana in the video game Scarface: The World Is Yours (2006). Daenerys is out to reclaim The Iron Throne and take her rightful place as queen of the Seven Kingdoms following the death of her father The Mad King and her exile and along the way she becomes a powerful woman as she marries Khal Drogo and becomes the Mother of Dragons and conqueror of the cities of Yunkai, Astapor and Meereen as she intended to put an end to slavery and injustice and burning Khal Moro alive and taking leadership of the Dothraki and gaining allies such as Yara Greyoy, Jon Snow, Tyrion Lannister, Ellaria Sand, Olenna Tyrel and Varys and agreeing to form an alliance with Jon Snow and to fight and defeat The White Walkers and to overthrow Cersei Lannister and make the world a better place.  ",0
"
    Both Jonathan Pryce and Lena Headey had roles in The Brothers Grimm (2005).  ",0
"
Isaac Hempstead Wright (Brandon Stark), Joseph Mawle (Benjen Stark) and Ian Hanmore' (Pyat Pree) have all starred in the horror movie The Awakening (2011).  ",0
"
    Like Star Wars Rebels (2014) and Doctor Who (2005), Game of Thrones (2011) became one of the most talked about TV series on YouTube, which fans of the series shared theories on episodes and character and what they think is going to happen.  ",0
"
    Arya Stark bares similarities to the Christian Bale incarnation of Bruce Wayne from Paul Nolan's The Dark Knight (2008) trilogy. After her father Ned Stark is executed by King Joffrey Baratheon. Arya Stark flees King's Landing and travels the world and undergoes training as a Faceless Man as she intends to use her new skills to seek vengeance and bring those who wronged her family to justice.  ",0
"
    A good number of ""Game of Thrones"" actors had major roles in horror films. Sean Bean (""Ned Stark"") starred in Silent Hill (2006) and its sequel, which also starred Kit Harington (""Jon Snow""). Bean also had major roles in both the Dark and Black Death (2010), In the latter film Bean had to match wits with Carice van Houten (""Melissandre""). Joseph Mawle (Benjen Stark) and Michael McElhatton (Roose Bolton) starred opposite each other in the horror fairy tale The Hallow. Rose Leslie (""Ygritte"") had a lead role in Honeymoon. Katie Dickie (Lysa Arryn) had significant roles in two scary films the ALIEN prequel Prometheus as well as The Witch this film also starred Ralph Inneson (Dagmer Cleftjaw) Ms Dickie had the lead in Outcast alongside James Cosmo (Jeor Moremont) and Dan Portman (Podrick Payne). James Cosmo went on to play a bristly priest in CITADEL Finn Jones (Loras Tyrell) was the lead in The Last Showing, while his TV sister Natalie Dormer (Margaery Tyrell) had a double role in The Forest Ms Dormer joined John Bradley West (Sam Tarley) for some zombie horror in Patient Zero. Nikolaj Coster-Waldau (Jaime Lannister) also played two different people in Guillermo Del Toro's Mama. His small screen sister/lover Lena Heady (Cersei Lannister) has appeared in several scary pictures Laid To Rest The Purge and The Cave. Isaac Hempstead-Wright (Bran Stark), portrayed another very special boy In The Awakening he is joined by Joseph Mawle (Benjen Stark) and Ian Hanmore (Pyat Pree) . Liam Cunningham (Davos Seaworth) portrayed Old Nick in Let Us Pray Mr Cunningham also plays a gruff werewolf in GOT directors Dog Soldiers. True to form Charles Dance (Tywin Lannister) portrayed another highly intelligent but implacable father in Patrick Evil Awakens, while in ALIEN 3 Mr Dance plays a very kind but ill-fated doctor. Kristofer Hivju (Tormund Giantsbane) had a relatively big part in The Thing Awakens, prequel to John Carpenters's classic. Free Folk King Beyond The Wall Cirián Hinds (Mance Rayder) starred opposite Daniel Radcliffe in the supernatural revenge tale The Woman In Black. Michelle Fairly (Catelyn Stark) was part of the spooky classic The Others. Iain Glen (Jorah Moremont) headed the cast in the occult thriller Darkness. Loving Horror films Noah Taylor starred in no less than 3. In Red White & Blue he portrays a haunted soldier. Agatha Christie's And Then There Were None reunites him with fellow Thrones Actor Charles Dance. In The Windmill Massacre Taylor plays a man with something to hide. Eugene Simon (Lancel Lannister) plays a lead role in the Irish haunted mansion movie The Lodgers and David Bradley (Walder Frey) goes along for the ride. Alfie Allen Theon Greyjoy) must contend with deadly aliens in The Predator, his TV big sis meanwhile plays a timid maid in The Wolfman remake. Essie Davis (Lady Crane) comes to fear literature in The Babadook. In The Invitation Michiel Huisman (Dario Naharis) throws a killer party for real. Roger Ashton-Griffiths and Tom Hopper find themselves contending with vengeance from beyond the grave in TORMENTED.  ",0
"
    The movie ""Robin Hood (2010)"" contains six Game of Thrones (2011) actors and actresses. This includes Max von Sydow (Three-eyed raven), Mark Addy (Robert Baratheon), Robert Pugh (Craster), Ralph Ineson (Dagmer Cleftjaw), Mark Lewis Jones (Shagga) and Kerry Ingram (Shireen Baratheon).  ",0
"
    The series shares several actors with the BBC's crime drama Peaky Blinders. Most famously, Petyr ""Littlefinger"" Baelish is played by Aidan Gillen, who plays Aberama Gold in Blinders; Noah Taylor (Locke) plays Darby Sabini in Blinders; Alexander Siddig (Doran Martell) plays Ruben Oliver in Blinders; Richard Brake (the Night King) plays Anton Kaledin in Blinders; and Donald Sumpter (Maester Luwin) plays Arthur Bigge in Blinders.  ",0
"
    Sean Bean and Owen Teale starred together in TV movie 'The Fifteen Streets' 1989, based on the Catherine Cookson novel. They played rival brothers, with Teale's character 'John' the protagonist and Bean's 'Dominic' the antagonist.  ",0
"
Ian McShane (Brother Ray), Anton Lesser (Qyburn), Roger Allam (Illyrio Mopatis) and Deobia Oparei (Areo Hotah) have all appeared in Pirates of the Caribbean: On Stranger Tides (2011).  ",0
"
    The upcoming movie King Arthur: Legend of the Sword (2017) features three Game of Thrones (2011) cast members. This includes Aidan Gillen (Littlefinger), Michael McElhatton (Roose Bolton) and Eline Powell (Bianca).  ",0
"
    Stars Dean-Charles Chapman (""Tommen Baratheon"") and Faye Marsay (""The Waif"") have a habit of appearing on the same shows. They both starred in the crime drama Glue (2014), in which Marsasy portrayed a woman who lies about her identity. Both also had major roles on the Starz/BBC period drama The White Queen (2013). The series details The Wars Of The Roses, a 15th-century English dynastic struggle that partly inspired ""Game of Thrones"".  ",0
"
    The series won 38 Emmy Awards for Outstanding Main Title Design, Outstanding Supporting Actor in a Drama Series - Peter Dinklage, Outstanding Art Direction for a Single-Camera Series - Garden of Bones, The Ghost of Harrenhal & A Man Without Honor, Outstanding Costumes for a Series - The Prince of Winterfell & The Lion and the Rose, Outstanding Makeup for a Single-Camera Series (Non-Prosthetic) - The Old Gods and the New & Kissed by Fire, Outstanding Sound Editing for a Series - Blackwater, Outstanding Sound Mixing for a Comedy or Drama Series (One-Hour) - Blackwater, Outstanding Special Visual Effects - Valar Morghulis & Valar Dohaeris, Outstanding Art Direction for a Contemporary or Fantasy Series (Single-Camera) - The Laws of God and Men & The Mountain and the Viper, Outstanding Special and Visual Effects - The Children, Outstanding Prosthetic Makeup for a Series, Miniseries, Movie or a Special - The Children. Outstanding Makeup for a Single-Camera Series (Non-Prosthetic) - Mother's Mercy, Outstanding Production Design for a Narrative Contemporary or Fantasy Program (One Hour or More) - High Sparrow, Unbowed, Unbent, Unbroken & Hardhome, Outstanding Single-Camera Picture Editing for a Drama Series - The Dance of Dragons, Outstanding Sound Editing for a Series - Hardhome, Outstanding Casting for a Drama Series, Outstanding Sound Mixing for a Comedy or Drama Series (One Hour) - Hardhome, Outstanding Special Visual Effects - The Dance of Dragons, Outstanding Stunt Coordination for a Drama Series, Limited Series or Movie, Outstanding Writing for a Drama Series - Mother's Mercy, Outstanding Directing for a Drama Series - Mother's Mercy, Outstanding Supporting Actor in a Drama Series - Peter Dinklage, Outstanding Drama Series, Outstanding Casting for a Drama Series, Outstanding Makeup for a Single-Camera Series (Non-Prosthetic) - Battle of the Bastards, Outstanding Prosthetic Makeup for a Series, Limited Series, Movie or Special - The Door, Outstanding Costumes for a Period/Fantasy Series, Limited Series or Movie - The Winds of Winter, Outstanding Production Design for a Narrative Contemporary or Fantasy Program (One Hour or More) - Blood of My Blood/The Broken Man and No One, Outstanding Stunt Coordination for a Drama Series, Limited Series or Movie, Outstanding Special Visual Effects - Battle of the Bastards, Outstanding Single-Camera Picture Editing for a Drama Series - Battle of the Bastards, Outstanding Sound Mixing for a Comedy or Drama Series (One Hour) - Battle of the Bastards, Outstanding Writing for a Drama Series - Battle of the Bastards, Outstanding Directing for a Drama Series - Battle of the Bastards and Outstanding Drama Series.  ",0
"
    Various ""Game of Thrones"" actors appeared in Tom Fontana's Borgia (2011) (partly filmed in Dubrovnik, Croatia, a frequent location for ""Thrones""): John Bradley (""Samwell Tarly"") portrayed Giovanni Di Medici during Season 1; Iain Glen (""Jorah Moremont"") played Girolamo Savonarola during Season 2 (Savonarola was a religious fanatic who may have inspired the High Sparrow); Tom Wlaschiha (""Jaqen H'ghar"") played Philip von Hapsburg during Season 3; James Faulkner (""Randyll Tarly"") played Piero Soderini during Season 2 (in a bit of irony, Faulkner's character was an ally of John West's character, though they never appeared on screen together)  ",0
"
    Jon Snow, Daenerys Targaryen, Cersei Lannister and The Night King are the main characters of the series as of 2019.  ",0
"
    The BBC programme The Fades (2011) contains 4 Game of Thrones (2011) cast members. This includes Natalie Dormer (Margarey Tyrell), Joe Dempsie (Gendry), Francis Magee (Yoren) and Ian Hanmore (Pyat Pree).  ",0
"
    Indonesia's President Joko Widodo uses the tagline ""winter is coming"" when speaking on the International Monetary Fund - World Bank annual meeting plenary in Bali on Friday (Oct 12th 2018).  ",0
"
    Behind the scenes, Jack Gleeson and Sophie Turner used to rap together.  ",0
